2 1.530995 
3 2.292276 
4 3.048202 
5 3.812550 
6 4.570709 
7 5.307382 
8 6.082516 
9 6.829272 
10 7.587181 
11 8.233853 
12 9.117139 
13 9.868789 
14 10.590789 
15 11.345845 
16 12.086257 
17 12.826528 
18 13.557405 
19 14.177286 
20 14.972274 
21 15.760289 
22 16.504464 
23 16.919908 
24 17.653260 
25 18.017245 
26 18.577889 
27 18.160212 
28 18.737232 
29 17.724876 
30 19.544937 
31 15.576406 
32 17.682487 
33 14.325186 
34 13.368846 
35 19.132564 
36 17.498999 
37 12.240163 
38 10.594291 
39 11.517134 
40 11.535101 
41 10.939115 
42 17.030829 
43 9.842515 
44 10.305779 
45 14.502414 
46 11.824579 
47 19.090765 
48 10.419729 
49 12.588004 
50 9.564378 
51 10.743489 
52 12.515885 
53 9.288047 
54 13.060054 
55 13.896487 
56 10.704009 
57 7.205007 
58 7.495477 
59 11.107234 
60 15.521072 
61 7.449008 
62 7.058970 
63 7.848616 
64 7.285281 
