2 2.126792 
3 3.188548 
4 4.245261 
5 5.296199 
6 6.323084 
7 7.384763 
8 8.390787 
9 9.359375 
10 10.362592 
11 11.612539 
12 12.261380 
13 13.504484 
14 14.693020 
15 15.312159 
16 16.611098 
17 17.518849 
18 17.713581 
19 19.503939 
20 20.312121 
21 20.966128 
22 21.309701 
23 22.088407 
24 23.876757 
25 24.643423 
26 25.187310 
27 25.337303 
28 26.893771 
29 28.088322 
30 28.090122 
31 28.831184 
32 29.632430 
33 30.521939 
34 30.671473 
35 31.197693 
36 31.721607 
37 31.721607 
38 32.337220 
39 31.202136 
40 33.809134 
41 32.708912 
42 34.736367 
43 34.245057 
44 35.264666 
45 35.640371 
46 34.714354 
47 36.607969 
48 34.919044 
49 38.434836 
50 36.352883 
51 37.645735 
52 36.675370 
53 38.414621 
54 38.054359 
55 41.582124 
56 40.021370 
57 41.475866 
58 38.792069 
59 39.605423 
60 40.975596 
61 42.259788 
62 43.402397 
63 41.156461 
64 42.439861 
