2 1.422070 
3 2.072712 
4 2.640134 
5 3.035208 
6 3.325906 
7 3.630533 
8 3.665701 
9 3.693874 
10 3.697996 
11 3.651635 
12 3.531949 
13 3.604395 
14 3.332016 
15 3.600210 
16 3.085184 
17 2.903374 
18 2.852031 
19 2.595577 
20 2.641440 
21 2.469479 
22 2.740783 
23 2.531725 
24 2.446413 
25 2.376787 
26 2.255167 
27 1.910442 
28 1.708471 
29 1.663212 
30 1.555498 
31 1.554517 
32 1.380904 
33 1.314219 
34 1.220566 
35 1.187043 
36 1.212529 
37 1.179020 
38 1.109416 
39 1.146822 
40 1.040450 
41 1.075768 
42 1.070902 
43 0.982069 
44 1.039157 
45 1.016175 
46 0.997333 
47 0.967226 
48 0.945627 
49 0.964790 
50 0.922990 
51 0.895833 
52 0.868476 
53 0.864204 
54 0.845029 
55 0.870528 
56 0.843945 
57 0.795784 
58 0.799804 
59 0.777692 
60 0.781448 
61 0.753555 
62 0.757612 
63 0.760627 
64 0.714640 
