2 1.975026 
3 2.947233 
4 3.810734 
5 4.720252 
6 5.590618 
7 6.443375 
8 7.255515 
9 8.054777 
10 8.836664 
11 9.593012 
12 10.330855 
13 11.074479 
14 11.847642 
15 12.725545 
16 13.539055 
17 14.411054 
18 15.061650 
19 16.247338 
20 17.002649 
21 17.886434 
22 18.422761 
23 18.990309 
24 19.515882 
25 20.000215 
26 20.723812 
27 21.319514 
28 22.159505 
29 23.180426 
30 23.815019 
31 24.398689 
32 24.841473 
33 25.300625 
34 25.906207 
35 26.011178 
36 26.458499 
37 27.176934 
38 28.112655 
39 28.391338 
40 29.019797 
41 29.800224 
42 30.196594 
43 30.533377 
44 31.833447 
45 31.877055 
46 33.195792 
47 33.130806 
48 33.712785 
49 34.731716 
50 34.589744 
51 35.595029 
52 36.001160 
53 36.253554 
54 36.610029 
55 37.277133 
56 37.457143 
57 39.407705 
58 39.508065 
59 39.769707 
60 40.207775 
61 40.399740 
62 41.031959 
63 41.815364 
64 41.479947 
