2 1.969968 
3 2.943366 
4 3.759481 
5 4.667235 
6 5.544826 
7 6.369085 
8 7.204133 
9 8.036001 
10 8.790348 
11 9.588566 
12 10.354989 
13 11.109506 
14 11.840860 
15 12.799037 
16 13.588467 
17 14.565527 
18 15.130202 
19 16.433792 
20 17.443966 
21 18.270880 
22 19.124923 
23 20.010964 
24 20.565842 
25 21.712386 
26 22.472477 
27 23.511240 
28 24.443540 
29 25.830720 
30 26.809044 
31 27.636876 
32 28.382680 
33 29.330707 
34 30.133053 
35 30.857285 
36 31.676365 
37 33.142603 
38 34.101850 
39 35.231264 
40 36.303042 
41 37.017697 
42 38.085516 
43 39.291262 
44 41.424566 
45 41.871795 
46 43.203063 
47 44.082879 
48 45.427526 
49 47.022480 
50 48.166106 
51 49.314437 
52 50.354882 
53 51.241949 
54 52.058725 
55 53.664457 
56 54.513031 
57 57.368875 
58 58.523106 
59 60.383393 
60 60.579889 
61 63.020311 
62 64.932682 
63 65.000698 
64 66.605367 
