2 1.484027 
3 1.967908 
4 2.567839 
5 2.818015 
6 2.492683 
7 2.406593 
8 2.180654 
9 2.066038 
10 1.718610 
11 1.942966 
12 1.682766 
13 1.730248 
14 1.469799 
15 1.336530 
16 1.323834 
17 1.353045 
18 1.378597 
19 1.200470 
20 1.204242 
21 1.193925 
22 1.087234 
23 0.980806 
24 1.068293 
25 1.013889 
26 0.747805 
27 0.922383 
28 0.771515 
29 0.684070 
30 0.666522 
31 0.657940 
32 0.626738 
33 0.564225 
34 0.574372 
35 0.554832 
36 0.542463 
37 0.544003 
38 0.531185 
39 0.511170 
40 0.543424 
41 0.512709 
42 0.482835 
43 0.469382 
44 0.737729 
45 0.507952 
46 0.495155 
47 0.474173 
48 0.446939 
49 0.449428 
50 0.443192 
51 0.421385 
52 0.409018 
53 0.447591 
54 0.403527 
55 0.370469 
56 0.389086 
57 0.394493 
58 0.379832 
59 0.376289 
60 0.372630 
61 0.386438 
62 0.354451 
63 0.356263 
64 0.388101 
