2 1.921957 
3 2.879339 
4 3.837329 
5 4.794951 
6 5.749397 
7 6.674820 
8 7.612289 
9 8.594811 
10 9.561884 
11 10.514172 
12 11.467107 
13 12.413304 
14 13.305526 
15 14.275412 
16 15.197508 
17 16.168460 
18 17.121968 
19 18.022976 
20 18.980418 
21 19.938558 
22 20.883373 
23 21.757055 
24 22.697616 
25 23.698720 
26 24.613058 
27 25.558662 
28 26.493760 
29 27.418876 
30 28.314368 
31 29.088131 
32 30.090895 
33 30.962132 
34 31.710733 
35 32.520333 
36 33.220463 
37 34.015697 
38 34.751961 
39 35.527389 
40 36.165589 
41 36.828907 
42 37.757916 
43 38.518261 
44 39.173894 
45 40.004785 
46 40.796263 
47 41.495001 
48 42.186330 
49 43.005406 
50 43.511639 
51 44.388659 
52 45.158506 
53 45.937163 
54 46.705162 
55 47.296038 
56 48.055242 
57 48.735692 
58 49.483568 
59 50.256951 
60 51.084387 
61 51.841150 
62 52.574947 
63 53.297673 
64 53.926469 
