2 1.115433 
3 1.474295 
4 1.505079 
5 1.304795 
6 1.136344 
7 1.017162 
8 0.875575 
9 0.871284 
10 0.804282 
11 0.712720 
12 0.715589 
13 0.622549 
14 0.611417 
15 0.563133 
16 0.489897 
17 0.505401 
18 0.432955 
19 0.486768 
20 0.408235 
21 0.437285 
22 0.434719 
23 0.429953 
24 0.408798 
25 0.362956 
26 0.362610 
27 0.373268 
28 0.288200 
29 0.239257 
30 0.386690 
31 0.230590 
32 0.250023 
33 0.231229 
34 0.220596 
35 0.206616 
36 0.198585 
37 0.197059 
38 0.209439 
39 0.192953 
40 0.201313 
41 0.186256 
42 0.195643 
43 0.194586 
44 0.185608 
45 0.178658 
46 0.188908 
47 0.180863 
48 0.174530 
49 0.169764 
50 0.173081 
51 0.172120 
52 0.169905 
53 0.158542 
54 0.152802 
55 0.154591 
56 0.159777 
57 0.156184 
58 0.147259 
59 0.146001 
60 0.134792 
61 0.139218 
62 0.130237 
63 0.141216 
64 0.135456 
