2 1.866639 
3 2.794493 
4 3.787283 
5 4.734139 
6 5.796923 
7 6.787883 
8 7.887729 
9 9.383310 
10 10.713410 
11 11.820680 
12 13.952765 
13 15.073573 
14 16.199199 
15 17.284020 
16 18.424182 
17 19.540690 
18 20.598924 
19 21.678211 
20 22.847047 
21 23.875702 
22 24.942709 
23 25.991419 
24 27.066800 
25 28.121420 
26 29.139576 
27 30.163976 
28 31.263026 
29 32.286951 
30 33.235936 
31 34.335314 
32 35.425594 
33 36.124607 
34 37.208412 
35 38.078702 
36 38.852767 
37 39.794737 
38 40.669026 
39 41.594707 
40 42.282645 
41 43.267281 
42 43.965693 
43 45.017068 
44 45.908147 
45 46.387489 
46 47.448806 
47 48.141206 
48 48.839791 
49 50.032734 
50 50.276833 
51 51.643108 
52 52.475406 
53 53.082895 
54 53.776845 
55 54.521872 
56 55.315367 
57 55.953205 
58 56.941270 
59 57.643965 
60 58.449538 
61 58.859094 
62 59.885214 
63 60.747736 
64 61.423375 
