2 1.903663 
3 2.820347 
4 3.732582 
5 4.581651 
6 5.370389 
7 6.159001 
8 6.981332 
9 7.720726 
10 8.498863 
11 9.220298 
12 9.990158 
13 10.677653 
14 11.558422 
15 12.524131 
16 13.267826 
17 14.172019 
18 14.857893 
19 15.692927 
20 16.576460 
21 17.430253 
22 18.146448 
23 18.896336 
24 19.843053 
25 20.596211 
26 21.359076 
27 22.256851 
28 23.006044 
29 24.042948 
30 25.029448 
31 26.043894 
32 27.118753 
33 27.316585 
34 28.370269 
35 28.141432 
36 29.709451 
37 30.285912 
38 30.751756 
39 31.194863 
40 31.566623 
41 31.716420 
42 33.080415 
43 33.642888 
44 34.443754 
45 34.256947 
46 34.371151 
47 35.547713 
48 36.375006 
49 36.126379 
50 37.666983 
51 38.124181 
52 38.240220 
53 38.771585 
54 39.698783 
55 40.551616 
56 40.810022 
57 40.831765 
58 41.888118 
59 42.446461 
60 43.107001 
61 44.105105 
62 44.615198 
63 45.231355 
64 45.799900 
