2 1.922045 
3 2.764181 
4 3.874795 
5 4.761542 
6 5.550822 
7 6.315746 
8 7.055126 
9 7.741433 
10 8.477551 
11 9.222321 
12 11.460328 
13 12.317661 
14 13.040962 
15 13.907249 
16 15.671456 
17 16.485794 
18 17.361763 
19 18.302096 
20 19.142589 
21 19.906402 
22 20.576111 
23 21.572083 
24 22.528647 
25 23.324557 
26 24.109919 
27 24.892869 
28 25.484969 
29 26.379222 
30 27.114906 
31 27.743676 
32 29.014131 
33 30.794412 
34 30.888458 
35 32.026857 
36 32.253820 
37 33.256934 
38 33.320847 
39 34.439701 
40 34.667598 
41 35.557422 
42 35.685201 
43 36.577226 
44 36.741473 
45 37.731399 
46 37.421172 
47 38.283501 
48 39.630084 
49 40.695341 
50 42.458273 
51 44.001853 
52 44.628371 
53 46.073096 
54 48.938151 
55 49.399602 
56 50.896908 
57 50.913515 
58 51.969646 
59 52.645926 
60 53.353066 
61 53.316608 
62 54.603914 
63 52.124642 
64 53.083416 
