2 1.914202 
3 2.749787 
4 3.860894 
5 4.736631 
6 5.543737 
7 6.291663 
8 6.983075 
9 7.648792 
10 8.062116 
11 8.914056 
12 10.449212 
13 11.815870 
14 11.561676 
15 11.416668 
16 13.316234 
17 13.331918 
18 13.168701 
19 14.463557 
20 12.111096 
21 11.820089 
22 11.126748 
23 10.752120 
24 10.302999 
25 12.437790 
26 9.011608 
27 8.303363 
28 8.935787 
29 7.675234 
30 6.268484 
31 5.919685 
32 5.357931 
33 5.860296 
34 5.195136 
35 4.863041 
36 5.228645 
37 5.149605 
38 4.757353 
39 3.874300 
40 3.563154 
41 4.419341 
42 3.447138 
43 3.466391 
44 2.839004 
45 2.694671 
46 2.781050 
47 2.877653 
48 2.616843 
49 3.098308 
50 2.400680 
51 2.169423 
52 2.152863 
53 2.286139 
54 2.293767 
55 1.907007 
56 2.365923 
57 2.073370 
58 1.926474 
59 1.854206 
60 1.682254 
61 1.841015 
62 1.743847 
63 1.606145 
64 1.769128 
